iter	Passed	Remaining
3238	16940	9210
3239	16945	9204
3240	16949	9199
3241	16954	9193
3242	16958	9188
3243	16963	9182
3244	16967	9176
3245	16971	9170
3246	16977	9165
3247	16982	9160
3248	16987	9155
3249	16991	9149
3250	16995	9143
3251	17000	9138
3252	17005	9132
3253	17010	9127
3254	17015	9121
3255	17020	9116
3256	17024	9110
3257	17030	9105
3258	17035	9100
3259	17040	9095
3260	17045	9089
3261	17050	9084
3262	17056	9079
3263	17061	9074
3264	17066	9069
3265	17070	9063
3266	17077	9058
3267	17081	9052
3268	17085	9047
3269	17090	9041
3270	17095	9036
3271	17100	9031
3272	17105	9025
3273	17110	9020
3274	17115	9015
3275	17120	9009
3276	17126	9004
3277	17131	8999
3278	17137	8994
3279	17142	8989
3280	17147	8983
3281	17151	8978
3282	17155	8972
3283	17160	8967
3284	17165	8961
3285	17170	8956
3286	17175	8951
3287	17180	8945
3288	17185	8940
3289	17189	8934
3290	17194	8928
3291	17198	8923
3292	17203	8917
3293	17208	8912
3294	17213	8906
3295	17217	8901
3296	17221	8895
3297	17226	8890
3298	17230	8884
3299	17235	8879
3300	17241	8874
3301	17246	8868
3302	17250	8862
3303	17254	8857
3304	17260	8852
3305	17265	8847
3306	17270	8841
3307	17275	8836
3308	17280	8830
3309	17284	8825
3310	17288	8819
3311	17293	8813
3312	17297	8807
3313	17301	8802
3314	17306	8796
3315	17310	8791
3316	17314	8785
3317	17319	8779
3318	17324	8774
3319	17329	8768
3320	17333	8763
3321	17338	8758
3322	17344	8753
3323	17349	8747
3324	17353	8742
3325	17357	8736
3326	17362	8730
3327	17366	8725
3328	17371	8719
3329	17375	8713
3330	17380	8708
3331	17384	8702
3332	17389	8697
3333	17393	8691
3334	17398	8686
3335	17402	8680
3336	17406	8674
3337	17411	8669
3338	17417	8664
3339	17422	8658
3340	17427	8653
3341	17432	8648
3342	17437	8643
3343	17442	8637
3344	17447	8632
3345	17451	8626
3346	17456	8621
3347	17461	8615
3348	17465	8610
3349	17470	8604
3350	17476	8600
3351	17481	8594
3352	17485	8589
3353	17490	8583
3354	17494	8577
3355	17500	8572
3356	17504	8567
3357	17509	8561
3358	17515	8556
3359	17519	8551
3360	17524	8545
3361	17529	8540
3362	17533	8534
3363	17537	8528
3364	17541	8523
3365	17546	8517
3366	17550	8511
3367	17554	8506
3368	17560	8501
3369	17565	8495
3370	17569	8490
3371	17574	8484
3372	17578	8479
3373	17583	8473
3374	17587	8468
3375	17592	8462
3376	17597	8457
3377	17601	8451
3378	17606	8446
3379	17610	8440
3380	17615	8435
3381	17620	8429
3382	17624	8424
3383	17630	8419
3384	17636	8414
3385	17640	8408
3386	17644	8403
3387	17649	8397
3388	17654	8392
3389	17659	8386
3390	17663	8380
3391	17667	8375
3392	17672	8369
3393	17676	8364
3394	17681	8358
3395	17685	8353
3396	17690	8348
3397	17695	8342
3398	17700	8337
3399	17705	8331
3400	17709	8326
3401	17713	8320
3402	17718	8315
3403	17723	8309
3404	17727	8304
3405	17732	8298
3406	17736	8293
3407	17741	8287
3408	17745	8281
3409	17749	8276
3410	17753	8270
3411	17757	8264
3412	17762	8259
3413	17767	8253
3414	17772	8248
3415	17776	8242
3416	17780	8237
3417	17785	8231
3418	17790	8226
3419	17795	8221
3420	17799	8215
3421	17803	8209
3422	17807	8203
3423	17811	8198
3424	17816	8192
3425	17820	8187
3426	17826	8182
3427	17831	8177
3428	17836	8171
3429	17841	8166
3430	17846	8161
3431	17850	8155
3432	17855	8150
3433	17862	8145
3434	17866	8140
3435	17871	8134
3436	17876	8129
3437	17881	8124
3438	17886	8118
3439	17891	8113
3440	17895	8108
3441	17899	8102
3442	17903	8096
3443	17908	8091
3444	17913	8085
3445	17918	8080
3446	17923	8075
3447	17927	8069
3448	17931	8063
3449	17936	8058
3450	17941	8053
3451	17945	8047
3452	17949	8041
3453	17953	8036
3454	17957	8030
3455	17962	8025
3456	17967	8019
3457	17972	8014
3458	17977	8009
3459	17982	8003
3460	17986	7998
3461	17990	7992
3462	17995	7986
3463	18000	7981
3464	18004	7976
3465	18009	7970
3466	18014	7965
3467	18019	7960
3468	18023	7954
3469	18028	7949
3470	18033	7943
3471	18038	7938
3472	18042	7932
3473	18047	7927
3474	18052	7922
3475	18057	7917
3476	18061	7911
3477	18066	7905
3478	18071	7900
3479	18076	7895
3480	18080	7889
3481	18084	7884
3482	18089	7878
3483	18093	7873
3484	18098	7867
3485	18103	7862
3486	18108	7857
3487	18113	7851
3488	18117	7846
3489	18121	7840
3490	18126	7835
3491	18131	7829
3492	18135	7824
3493	18141	7819
3494	18145	7813
3495	18149	7808
3496	18154	7802
3497	18159	7797
3498	18164	7792
3499	18169	7786
3500	18173	7781
3501	18178	7776
3502	18183	7770
3503	18187	7765
3504	18191	7759
3505	18196	7753
3506	18200	7748
3507	18206	7743
3508	18210	7737
3509	18215	7732
3510	18219	7726
3511	18224	7721
3512	18228	7716
3513	18233	7710
3514	18237	7704
3515	18241	7699
3516	18245	7693
3517	18250	7688
3518	18254	7682
3519	18258	7676
3520	18263	7671
3521	18268	7666
3522	18272	7660
3523	18277	7655
3524	18282	7649
3525	18286	7644
3526	18290	7638
3527	18294	7633
3528	18299	7627
3529	18304	7622
3530	18308	7616
3531	18313	7611
3532	18318	7606
3533	18322	7600
3534	18327	7595
3535	18331	7589
3536	18336	7584
3537	18340	7578
3538	18344	7573
3539	18349	7567
3540	18353	7562
3541	18358	7556
3542	18362	7551
3543	18367	7545
3544	18371	7540
3545	18375	7534
3546	18379	7529
3547	18384	7523
3548	18388	7517
3549	18392	7512
3550	18397	7507
3551	18401	7501
3552	18406	7496
3553	18410	7490
3554	18414	7485
3555	18419	7479
3556	18423	7473
3557	18427	7468
3558	18432	7462
3559	18436	7457
3560	18440	7451
3561	18444	7446
3562	18448	7440
3563	18453	7435
3564	18457	7429
3565	18461	7423
3566	18465	7418
3567	18470	7412
3568	18473	7407
3569	18478	7401
3570	18482	7396
3571	18486	7390
3572	18491	7385
3573	18495	7379
3574	18499	7373
3575	18503	7368
3576	18507	7362
3577	18511	7356
3578	18517	7351
3579	18521	7346
3580	18526	7341
3581	18530	7335
3582	18535	7330
3583	18539	7324
3584	18543	7319
3585	18548	7313
3586	18553	7308
3587	18557	7303
3588	18562	7297
3589	18568	7292
3590	18572	7287
3591	18577	7282
3592	18582	7276
3593	18586	7271
3594	18591	7265
3595	18595	7260
3596	18599	7254
3597	18603	7249
3598	18608	7243
3599	18612	7238
3600	18616	7232
3601	18620	7226
3602	18624	7221
3603	18629	7216
3604	18634	7210
3605	18638	7205
3606	18644	7200
3607	18649	7195
3608	18653	7189
3609	18658	7184
3610	18663	7178
3611	18667	7173
3612	18672	7168
3613	18677	7162
3614	18681	7157
3615	18685	7151
3616	18690	7146
3617	18694	7140
3618	18698	7135
3619	18702	7129
3620	18706	7124
3621	18710	7118
3622	18715	7113
3623	18719	7107
3624	18723	7102
3625	18728	7096
3626	18732	7091
3627	18738	7086
3628	18742	7080
3629	18746	7075
3630	18751	7069
3631	18755	7064
3632	18760	7059
3633	18765	7053
3634	18769	7048
3635	18773	7042
3636	18777	7037
3637	18781	7031
3638	18786	7026
3639	18790	7020
3640	18794	7015
3641	18798	7009
3642	18802	7003
3643	18806	6998
3644	18810	6992
3645	18814	6987
3646	18818	6981
3647	18822	6975
3648	18826	6970
3649	18830	6964
3650	18834	6959
3651	18838	6953
3652	18842	6948
3653	18846	6942
3654	18850	6936
3655	18855	6931
3656	18860	6926
3657	18863	6920
3658	18868	6915
3659	18872	6909
3660	18877	6904
3661	18880	6898
3662	18884	6892
3663	18888	6887
3664	18893	6882
3665	18897	6876
3666	18901	6870
3667	18905	6865
3668	18910	6860
3669	18914	6854
3670	18918	6849
3671	18923	6843
3672	18928	6838
3673	18931	6832
3674	18936	6827
3675	18941	6822
3676	18945	6816
3677	18950	6811
3678	18953	6805
3679	18958	6800
3680	18964	6795
3681	18968	6789
3682	18972	6784
3683	18976	6778
3684	18980	6773
3685	18984	6767
3686	18989	6762
3687	18994	6757
3688	18999	6752
3689	19004	6746
3690	19008	6741
3691	19012	6735
3692	19016	6730
3693	19020	6724
3694	19025	6719
3695	19030	6714
3696	19036	6709
3697	19040	6703
3698	19044	6698
3699	19049	6693
3700	19054	6687
3701	19058	6682
3702	19062	6676
3703	19067	6671
3704	19071	6666
3705	19075	6660
3706	19079	6655
3707	19084	6649
3708	19088	6644
3709	19092	6638
3710	19096	6633
3711	19100	6627
3712	19105	6622
3713	19110	6617
3714	19114	6611
3715	19118	6606
3716	19122	6600
3717	19126	6595
3718	19130	6589
3719	19134	6583
3720	19137	6578
3721	19141	6572
3722	19146	6567
3723	19151	6562
3724	19155	6556
3725	19159	6550
3726	19163	6545
3727	19168	6540
3728	19173	6535
3729	19177	6529
3730	19182	6524
3731	19187	6519
3732	19191	6513
3733	19194	6507
3734	19198	6502
3735	19202	6496
3736	19207	6491
3737	19210	6485
3738	19215	6480
3739	19220	6475
3740	19224	6469
3741	19229	6464
3742	19234	6459
3743	19238	6453
3744	19243	6448
3745	19248	6443
3746	19252	6438
3747	19256	6432
3748	19260	6426
3749	19265	6421
3750	19268	6415
3751	19271	6410
3752	19276	6405
3753	19281	6399
3754	19285	6394
3755	19290	6388
3756	19293	6383
3757	19297	6377
3758	19302	6372
3759	19306	6366
3760	19310	6361
3761	19315	6356
3762	19320	6351
3763	19324	6345
3764	19329	6340
3765	19333	6334
3766	19337	6329
3767	19342	6324
3768	19346	6318
3769	19350	6313
3770	19354	6307
3771	19359	6302
3772	19363	6296
3773	19367	6291
3774	19371	6286
3775	19375	6280
3776	19380	6275
3777	19384	6269
3778	19388	6264
3779	19392	6259
3780	19396	6253
3781	19401	6248
3782	19406	6243
3783	19410	6237
3784	19413	6231
3785	19418	6226
3786	19421	6220
3787	19425	6215
3788	19430	6210
3789	19435	6204
3790	19439	6199
3791	19443	6193
3792	19447	6188
3793	19451	6183
3794	19455	6177
3795	19460	6172
3796	19465	6167
3797	19470	6161
3798	19474	6156
3799	19479	6151
3800	19483	6145
3801	19488	6140
3802	19492	6135
3803	19497	6130
3804	19502	6124
3805	19506	6119
3806	19511	6114
3807	19515	6108
3808	19519	6103
3809	19523	6098
3810	19527	6092
3811	19533	6087
3812	19538	6082
3813	19543	6077
3814	19547	6071
3815	19551	6066
3816	19555	6060
3817	19560	6055
3818	19564	6050
3819	19568	6044
3820	19573	6039
3821	19577	6034
3822	19581	6028
3823	19585	6023
3824	19590	6017
3825	19593	6012
3826	19597	6006
3827	19601	6001
3828	19605	5995
3829	19610	5990
3830	19614	5985
3831	19619	5979
3832	19623	5974
3833	19627	5969
3834	19631	5963
3835	19636	5958
3836	19640	5952
3837	19644	5947
3838	19648	5942
3839	19653	5937
3840	19657	5931
3841	19661	5926
3842	19666	5921
3843	19671	5915
3844	19676	5910
3845	19681	5905
3846	19684	5899
3847	19689	5894
3848	19693	5888
3849	19697	5883
3850	19701	5878
3851	19705	5872
3852	19710	5867
3853	19715	5862
3854	19719	5857
3855	19724	5851
3856	19729	5846
3857	19733	5841
3858	19737	5835
3859	19741	5830
3860	19746	5825
3861	19750	5819
3862	19755	5814
3863	19759	5809
3864	19763	5803
3865	19768	5798
3866	19772	5793
3867	19777	5788
3868	19782	5782
3869	19786	5777
3870	19790	5772
3871	19794	5766
3872	19798	5761
3873	19802	5755
3874	19806	5750
3875	19810	5744
3876	19814	5739
3877	19818	5733
3878	19822	5728
3879	19826	5723
3880	19830	5717
3881	19835	5712
3882	19839	5707
3883	19844	5701
3884	19848	5696
3885	19852	5691
3886	19856	5685
3887	19860	5680
3888	19864	5674
3889	19868	5669
3890	19872	5664
3891	19877	5658
3892	19881	5653
3893	19885	5648
3894	19890	5642
3895	19895	5637
3896	19900	5632
3897	19903	5626
3898	19908	5621
3899	19913	5616
3900	19917	5611
3901	19922	5606
3902	19926	5600
3903	19930	5595
3904	19935	5590
3905	19940	5585
3906	19944	5579
3907	19948	5574
3908	19952	5568
3909	19956	5563
3910	19961	5558
3911	19966	5552
3912	19970	5547
3913	19974	5542
3914	19978	5536
3915	19982	5531
3916	19987	5526
3917	19992	5521
3918	19996	5515
3919	20000	5510
3920	20004	5504
3921	20008	5499
3922	20012	5494
3923	20016	5488
3924	20020	5483
3925	20025	5478
3926	20029	5472
3927	20033	5467
3928	20037	5461
3929	20042	5456
3930	20046	5451
3931	20050	5446
3932	20055	5440
3933	20059	5435
3934	20063	5430
3935	20067	5424
3936	20072	5419
3937	20076	5414
3938	20081	5408
3939	20085	5403
3940	20090	5398
3941	20093	5393
3942	20098	5387
3943	20102	5382
3944	20106	5377
3945	20112	5372
3946	20117	5366
3947	20121	5361
3948	20125	5356
3949	20129	5350
3950	20133	5345
3951	20137	5340
3952	20141	5334
3953	20146	5329
3954	20150	5324
3955	20153	5318
3956	20157	5313
3957	20161	5307
3958	20166	5302
3959	20170	5297
3960	20174	5291
3961	20177	5286
3962	20181	5280
3963	20185	5275
3964	20189	5270
3965	20194	5264
3966	20199	5259
3967	20202	5254
3968	20206	5249
3969	20210	5243
3970	20215	5238
3971	20219	5233
3972	20223	5227
3973	20227	5222
3974	20232	5217
3975	20237	5211
3976	20241	5206
3977	20244	5201
3978	20248	5195
3979	20253	5190
3980	20257	5185
3981	20262	5179
3982	20266	5174
3983	20271	5169
3984	20275	5164
3985	20279	5158
3986	20284	5153
3987	20288	5148
3988	20292	5143
3989	20296	5137
3990	20301	5132
3991	20306	5127
3992	20311	5122
3993	20316	5117
3994	20320	5111
3995	20325	5106
3996	20329	5101
3997	20334	5096
3998	20337	5090
3999	20342	5085
4000	20346	5080
4001	20351	5075
4002	20355	5069
4003	20359	5064
4004	20364	5059
4005	20368	5053
4006	20372	5048
4007	20375	5043
4008	20379	5037
4009	20383	5032
4010	20388	5027
4011	20393	5022
4012	20397	5016
4013	20401	5011
4014	20405	5006
4015	20410	5000
4016	20414	4995
4017	20419	4990
4018	20423	4985
4019	20428	4980
4020	20432	4974
4021	20437	4969
4022	20441	4964
4023	20445	4959
4024	20449	4953
4025	20453	4948
4026	20458	4943
4027	20463	4938
4028	20468	4932
4029	20472	4927
4030	20477	4922
4031	20482	4917
4032	20487	4912
4033	20491	4907
4034	20496	4901
4035	20500	4896
4036	20504	4891
4037	20508	4885
4038	20512	4880
4039	20516	4875
4040	20520	4869
4041	20525	4864
4042	20530	4859
4043	20535	4854
4044	20540	4849
4045	20544	4844
4046	20548	4838
4047	20552	4833
4048	20557	4828
4049	20561	4823
4050	20565	4817
4051	20569	4812
4052	20574	4807
4053	20578	4801
4054	20582	4796
4055	20586	4791
4056	20590	4786
4057	20594	4780
4058	20598	4775
4059	20602	4770
4060	20607	4764
4061	20611	4759
4062	20615	4754
4063	20620	4749
4064	20624	4743
4065	20629	4738
4066	20634	4733
4067	20640	4728
4068	20645	4723
4069	20650	4718
4070	20654	4713
4071	20658	4708
4072	20663	4703
4073	20668	4697
4074	20673	4692
4075	20678	4687
4076	20682	4682
4077	20687	4677
4078	20692	4672
4079	20697	4667
4080	20701	4661
4081	20705	4656
4082	20710	4651
4083	20715	4646
4084	20721	4641
4085	20725	4636
4086	20729	4630
4087	20733	4625
4088	20738	4620
4089	20743	4615
4090	20747	4609
4091	20753	4605
4092	20758	4600
4093	20764	4595
4094	20769	4590
4095	20774	4584
4096	20778	4579
4097	20782	4574
4098	20786	4569
4099	20791	4563
4100	20795	4558
4101	20799	4553
4102	20803	4548
4103	20808	4543
4104	20813	4537
4105	20817	4532
4106	20821	4527
4107	20826	4522
4108	20830	4516
4109	20835	4511
4110	20839	4506
4111	20844	4501
4112	20848	4496
4113	20853	4491
4114	20858	4485
4115	20863	4480
4116	20867	4475
4117	20872	4470
4118	20877	4465
4119	20882	4460
4120	20887	4455
4121	20892	4450
4122	20897	4445
4123	20901	4439
4124	20905	4434
4125	20909	4429
4126	20915	4424
4127	20920	4419
4128	20926	4414
4129	20931	4409
4130	20936	4404
4131	20941	4399
4132	20945	4393
4133	20951	4388
4134	20956	4383
4135	20960	4378
4136	20965	4373
4137	20970	4368
4138	20975	4363
4139	20979	4358
4140	20984	4352
4141	20989	4347
4142	20993	4342
4143	20999	4337
4144	21004	4332
4145	21008	4327
4146	21013	4322
4147	21019	4317
4148	21023	4312
4149	21028	4307
4150	21033	4301
4151	21037	4296
4152	21041	4291
4153	21045	4286
4154	21050	4281
4155	21055	4275
4156	21059	4270
4157	21063	4265
4158	21067	4260
4159	21072	4254
4160	21076	4249
4161	21081	4244
4162	21085	4239
4163	21090	4234
4164	21094	4229
4165	21099	4223
4166	21103	4218
4167	21108	4213
4168	21112	4208
4169	21117	4203
4170	21122	4198
4171	21127	4193
4172	21131	4187
4173	21136	4182
4174	21141	4177
4175	21146	4172
4176	21150	4167
4177	21155	4162
4178	21161	4157
4179	21166	4152
4180	21170	4147
4181	21176	4142
4182	21180	4136
4183	21185	4131
4184	21189	4126
4185	21195	4121
4186	21202	4116
4187	21207	4111
4188	21213	4106
4189	21218	4101
4190	21223	4096
4191	21228	4091
4192	21232	4086
4193	21236	4081
4194	21241	4076
4195	21247	4071
4196	21251	4066
4197	21255	4060
4198	21260	4055
4199	21265	4050
4200	21269	4045
4201	21275	4040
4202	21280	4035
4203	21285	4030
4204	21290	4025
4205	21294	4019
4206	21300	4014
4207	21306	4010
4208	21311	4005
4209	21318	4000
4210	21324	3995
4211	21330	3990
4212	21337	3985
4213	21342	3980
4214	21348	3975
4215	21353	3970
4216	21358	3965
4217	21363	3960
4218	21368	3955
4219	21373	3950
4220	21377	3945
4221	21382	3940
4222	21388	3935
4223	21392	3930
4224	21399	3925
4225	21403	3920
4226	21408	3915
4227	21413	3909
4228	21417	3904
4229	21422	3899
4230	21426	3894
4231	21431	3889
4232	21434	3883
4233	21440	3878
4234	21444	3873
4235	21449	3868
4236	21453	3863
4237	21457	3858
4238	21462	3852
4239	21466	3847
4240	21470	3842
4241	21474	3837
4242	21479	3832
4243	21483	3826
4244	21488	3821
4245	21492	3816
4246	21497	3811
4247	21502	3806
4248	21507	3801
4249	21514	3796
4250	21519	3791
4251	21524	3786
4252	21529	3781
4253	21534	3776
4254	21538	3771
4255	21543	3765
4256	21547	3760
4257	21552	3755
4258	21556	3750
4259	21560	3745
4260	21565	3740
4261	21570	3735
4262	21574	3729
4263	21579	3724
4264	21584	3719
4265	21588	3714
4266	21592	3709
4267	21597	3704
4268	21602	3699
4269	21607	3693
4270	21611	3688
4271	21616	3683
4272	21621	3678
4273	21626	3673
4274	21630	3668
4275	21636	3663
4276	21640	3658
4277	21645	3653
4278	21650	3648
4279	21656	3643
4280	21660	3637
4281	21664	3632
4282	21669	3627
4283	21674	3622
4284	21678	3617
4285	21683	3612
4286	21687	3606
4287	21692	3601
4288	21696	3596
4289	21701	3591
4290	21705	3586
4291	21709	3581
4292	21714	3576
4293	21719	3571
4294	21724	3565
4295	21729	3560
4296	21734	3555
4297	21739	3550
4298	21743	3545
4299	21747	3540
4300	21751	3535
4301	21756	3529
4302	21761	3524
4303	21766	3519
4304	21769	3514
4305	21774	3509
4306	21780	3504
4307	21785	3499
4308	21790	3494
4309	21795	3489
4310	21799	3484
4311	21803	3478
4312	21808	3473
4313	21812	3468
4314	21818	3463
4315	21823	3458
4316	21827	3453
4317	21833	3448
4318	21839	3443
4319	21842	3438
4320	21847	3433
4321	21851	3427
4322	21856	3422
4323	21860	3417
4324	21864	3412
4325	21868	3407
4326	21873	3402
4327	21878	3397
4328	21882	3391
4329	21887	3386
4330	21892	3381
4331	21898	3376
4332	21903	3371
4333	21906	3366
4334	21910	3361
4335	21915	3356
4336	21921	3351
4337	21925	3345
4338	21930	3340
4339	21935	3335
4340	21940	3330
4341	21945	3325
4342	21950	3320
4343	21955	3315
4344	21959	3310
4345	21963	3305
4346	21968	3300
4347	21973	3294
4348	21976	3289
4349	21981	3284
4350	21986	3279
4351	21990	3274
4352	21994	3269
4353	21999	3264
4354	22003	3258
4355	22007	3253
4356	22011	3248
4357	22015	3243
4358	22019	3238
4359	22024	3232
4360	22028	3227
4361	22033	3222
4362	22037	3217
4363	22041	3212
4364	22047	3207
4365	22052	3202
4366	22056	3197
4367	22061	3192
4368	22066	3186
4369	22071	3181
4370	22076	3176
4371	22081	3171
4372	22085	3166
4373	22090	3161
4374	22094	3156
4375	22098	3151
4376	22103	3146
4377	22107	3140
4378	22111	3135
4379	22115	3130
4380	22119	3125
4381	22124	3120
4382	22129	3115
4383	22134	3110
4384	22139	3105
4385	22145	3100
4386	22149	3094
4387	22154	3089
4388	22158	3084
4389	22162	3079
4390	22167	3074
4391	22171	3069
4392	22175	3064
4393	22181	3059
4394	22185	3053
4395	22189	3048
4396	22194	3043
4397	22198	3038
4398	22203	3033
4399	22207	3028
4400	22212	3023
4401	22217	3018
4402	22222	3013
4403	22227	3008
4404	22232	3002
4405	22236	2997
4406	22241	2992
4407	22245	2987
4408	22250	2982
4409	22255	2977
4410	22260	2972
4411	22264	2967
4412	22269	2962
4413	22273	2957
4414	22278	2951
4415	22283	2946
4416	22287	2941
4417	22292	2936
4418	22296	2931
4419	22301	2926
4420	22305	2921
4421	22309	2916
4422	22314	2911
4423	22320	2906
4424	22324	2900
4425	22329	2895
4426	22334	2890
4427	22339	2885
4428	22344	2880
4429	22351	2875
4430	22356	2870
4431	22359	2865
4432	22364	2860
4433	22369	2855
4434	22373	2850
4435	22377	2845
4436	22382	2840
4437	22386	2834
4438	22390	2829
4439	22394	2824
4440	22399	2819
4441	22403	2814
4442	22408	2809
4443	22412	2804
4444	22417	2799
4445	22422	2793
4446	22427	2788
4447	22432	2783
4448	22437	2778
4449	22442	2773
4450	22447	2768
4451	22452	2763
4452	22457	2758
4453	22462	2753
4454	22466	2748
4455	22471	2743
4456	22475	2738
4457	22478	2732
4458	22483	2727
4459	22488	2722
4460	22492	2717
4461	22496	2712
4462	22500	2707
4463	22504	2702
4464	22509	2697
4465	22513	2691
4466	22518	2686
4467	22522	2681
4468	22527	2676
4469	22532	2671
4470	22536	2666
4471	22541	2661
4472	22545	2656
4473	22550	2651
4474	22554	2646
4475	22558	2640
4476	22562	2635
4477	22567	2630
4478	22570	2625
4479	22575	2620
4480	22579	2615
4481	22583	2610
4482	22588	2604
4483	22592	2599
4484	22596	2594
4485	22601	2589
4486	22605	2584
4487	22609	2579
4488	22614	2574
4489	22618	2569
4490	22623	2564
4491	22627	2558
4492	22631	2553
4493	22636	2548
4494	22641	2543
4495	22645	2538
4496	22649	2533
4497	22653	2528
4498	22657	2523
4499	22662	2518
4500	22667	2513
4501	22671	2507
4502	22675	2502
4503	22679	2497
4504	22683	2492
4505	22688	2487
4506	22692	2482
4507	22697	2477
4508	22702	2472
4509	22707	2467
4510	22710	2461
4511	22715	2456
4512	22719	2451
4513	22723	2446
4514	22728	2441
4515	22733	2436
4516	22737	2431
4517	22741	2426
4518	22746	2421
4519	22750	2415
4520	22754	2410
4521	22758	2405
4522	22762	2400
4523	22766	2395
4524	22772	2390
4525	22777	2385
4526	22781	2380
4527	22786	2375
4528	22790	2370
4529	22795	2365
4530	22799	2359
4531	22803	2354
4532	22807	2349
4533	22811	2344
4534	22816	2339
4535	22820	2334
4536	22825	2329
4537	22829	2324
4538	22833	2319
4539	22837	2313
4540	22841	2308
4541	22846	2303
4542	22851	2298
4543	22855	2293
4544	22860	2288
4545	22864	2283
4546	22869	2278
4547	22873	2273
4548	22877	2268
4549	22881	2262
4550	22885	2257
4551	22889	2252
4552	22893	2247
4553	22897	2242
4554	22901	2237
4555	22906	2232
4556	22910	2227
4557	22915	2222
4558	22920	2217
4559	22925	2212
4560	22930	2207
4561	22936	2202
4562	22940	2197
4563	22945	2191
4564	22949	2186
4565	22952	2181
4566	22956	2176
4567	22960	2171
4568	22964	2166
4569	22968	2161
4570	22972	2156
4571	22978	2151
4572	22982	2146
4573	22987	2140
4574	22992	2135
4575	22999	2131
4576	23005	2126
4577	23010	2121
4578	23014	2116
4579	23018	2110
4580	23023	2105
4581	23027	2100
4582	23031	2095
4583	23035	2090
4584	23040	2085
4585	23044	2080
4586	23048	2075
4587	23053	2070
4588	23057	2065
4589	23061	2059
4590	23064	2054
4591	23069	2049
4592	23074	2044
4593	23078	2039
4594	23084	2034
4595	23088	2029
4596	23093	2024
4597	23098	2019
4598	23102	2014
4599	23107	2009
4600	23111	2004
4601	23115	1999
4602	23119	1994
4603	23124	1988
4604	23128	1983
4605	23133	1978
4606	23136	1973
4607	23141	1968
4608	23145	1963
4609	23149	1958
4610	23154	1953
4611	23159	1948
4612	23163	1943
4613	23168	1938
4614	23172	1933
4615	23177	1928
4616	23181	1923
4617	23186	1918
4618	23190	1912
4619	23195	1907
4620	23200	1902
4621	23205	1897
4622	23209	1892
4623	23214	1887
4624	23218	1882
4625	23222	1877
4626	23227	1872
4627	23231	1867
4628	23235	1862
4629	23240	1857
4630	23244	1852
4631	23248	1847
4632	23252	1841
4633	23257	1836
4634	23262	1831
4635	23265	1826
4636	23271	1821
4637	23275	1816
4638	23280	1811
4639	23285	1806
4640	23290	1801
4641	23295	1796
4642	23300	1791
4643	23304	1786
4644	23309	1781
4645	23312	1776
4646	23317	1771
4647	23322	1766
4648	23326	1761
4649	23332	1756
4650	23336	1751
4651	23340	1746
4652	23344	1740
4653	23348	1735
4654	23353	1730
4655	23357	1725
4656	23362	1720
4657	23367	1715
4658	23371	1710
4659	23376	1705
4660	23380	1700
4661	23384	1695
4662	23388	1690
4663	23393	1685
4664	23397	1680
4665	23402	1675
4666	23407	1670
4667	23413	1665
4668	23419	1660
4669	23424	1655
4670	23430	1650
4671	23436	1645
4672	23441	1640
4673	23445	1635
4674	23449	1630
4675	23454	1625
4676	23459	1620
4677	23464	1615
4678	23469	1610
4679	23473	1605
4680	23478	1600
4681	23482	1594
4682	23488	1589
4683	23492	1584
4684	23496	1579
4685	23500	1574
4686	23504	1569
4687	23509	1564
4688	23513	1559
4689	23518	1554
4690	23521	1549
4691	23526	1544
4692	23530	1539
4693	23534	1534
4694	23539	1529
4695	23544	1524
4696	23549	1519
4697	23555	1514
4698	23560	1509
4699	23564	1504
4700	23568	1499
4701	23573	1494
4702	23578	1488
4703	23583	1483
4704	23587	1478
4705	23592	1473
4706	23596	1468
4707	23600	1463
4708	23605	1458
4709	23611	1453
4710	23615	1448
4711	23620	1443
4712	23624	1438
4713	23629	1433
4714	23633	1428
4715	23637	1423
4716	23642	1418
4717	23647	1413
4718	23652	1408
4719	23656	1403
4720	23660	1398
4721	23666	1393
4722	23672	1388
4723	23676	1383
4724	23681	1378
4725	23686	1373
4726	23692	1368
4727	23696	1363
4728	23701	1358
4729	23706	1353
4730	23711	1348
4731	23716	1343
4732	23721	1338
4733	23726	1333
4734	23732	1328
4735	23736	1323
4736	23740	1318
4737	23745	1313
4738	23751	1308
4739	23755	1303
4740	23760	1298
4741	23766	1293
4742	23771	1288
4743	23776	1283
4744	23780	1277
4745	23784	1272
4746	23790	1267
4747	23795	1262
4748	23800	1257
4749	23805	1252
4750	23810	1247
4751	23815	1242
4752	23819	1237
4753	23824	1232
4754	23829	1227
4755	23834	1222
4756	23839	1217
4757	23844	1212
4758	23848	1207
4759	23853	1202
4760	23857	1197
4761	23862	1192
4762	23867	1187
4763	23871	1182
4764	23876	1177
4765	23880	1172
4766	23885	1167
4767	23889	1162
4768	23893	1157
4769	23898	1152
4770	23903	1147
4771	23907	1142
4772	23911	1137
4773	23916	1132
4774	23920	1127
4775	23925	1122
4776	23929	1117
4777	23934	1112
4778	23939	1107
4779	23944	1102
4780	23948	1096
4781	23952	1091
4782	23956	1086
4783	23961	1081
4784	23965	1076
4785	23970	1071
4786	23975	1066
4787	23980	1061
4788	23984	1056
4789	23988	1051
4790	23993	1046
4791	23997	1041
