iter	RMSE
2925	0.605441025
2926	0.6054372511
2927	0.6054331127
2928	0.6054278985
2929	0.6054230676
2930	0.6054183924
2931	0.6054144671
2932	0.6054075765
2933	0.605403831
2934	0.6053994825
2935	0.6053965197
2936	0.6053923428
2937	0.6053873685
2938	0.6053813762
2939	0.6053785212
2940	0.6053748464
2941	0.6053684417
2942	0.6053643699
2943	0.6053604153
2944	0.6053584878
2945	0.6053530871
2946	0.6053495185
2947	0.6053478864
2948	0.6053431504
2949	0.6053398645
2950	0.6053344654
2951	0.6053300081
2952	0.6053257209
2953	0.6053218051
2954	0.6053194535
2955	0.6053143522
2956	0.6053098275
2957	0.6053046951
2958	0.6052990199
2959	0.6052953817
2960	0.6052908195
2961	0.6052870467
2962	0.6052832554
2963	0.6052793503
2964	0.6052750838
2965	0.6052714743
2966	0.6052678891
2967	0.605262677
2968	0.6052590613
2969	0.6052554794
2970	0.6052516208
2971	0.6052472228
2972	0.605241797
2973	0.605237929
2974	0.6052319497
2975	0.6052278782
2976	0.6052239995
2977	0.6052187866
2978	0.6052135977
2979	0.6052106112
2980	0.605205745
2981	0.6052012268
2982	0.6051973236
2983	0.6051906642
2984	0.6051850266
2985	0.6051819608
2986	0.6051776526
2987	0.6051756896
2988	0.6051716619
2989	0.6051673884
2990	0.6051622687
2991	0.6051579254
2992	0.6051546265
2993	0.6051508504
2994	0.6051458946
2995	0.6051430697
2996	0.6051395603
2997	0.6051328169
2998	0.6051285497
2999	0.605125105
3000	0.6051192853
3001	0.6051170439
3002	0.6051127035
3003	0.6051106287
3004	0.6051066853
3005	0.6051026702
3006	0.6050987882
3007	0.6050931025
3008	0.6050890768
3009	0.605084015
3010	0.605079195
3011	0.6050735821
3012	0.6050703063
3013	0.6050681327
3014	0.605063168
3015	0.6050559119
3016	0.60505226
3017	0.6050487457
3018	0.6050423627
3019	0.6050376314
3020	0.6050335591
3021	0.6050285596
3022	0.6050229224
3023	0.6050169972
3024	0.6050158572
3025	0.6050121049
3026	0.6050094826
3027	0.6050058368
3028	0.6050012606
3029	0.6049958693
3030	0.6049903846
3031	0.6049827983
3032	0.6049785306
3033	0.6049739019
3034	0.6049707804
3035	0.6049631084
3036	0.6049584867
3037	0.6049540672
3038	0.6049455186
3039	0.6049409587
3040	0.6049335029
3041	0.6049302188
3042	0.6049261412
3043	0.6049184643
3044	0.6049125422
3045	0.6049100975
3046	0.6049047426
3047	0.6049007105
3048	0.604895038
3049	0.6048892352
3050	0.6048821986
3051	0.604878913
3052	0.6048735247
3053	0.6048684278
3054	0.6048623983
3055	0.6048552464
3056	0.6048515026
3057	0.6048461127
3058	0.6048406262
3059	0.6048348936
3060	0.60483238
3061	0.6048282027
3062	0.6048245494
3063	0.6048230423
3064	0.6048154326
3065	0.6048039752
3066	0.6047970387
3067	0.6047934143
3068	0.6047869663
3069	0.6047789313
3070	0.6047728031
3071	0.6047686692
3072	0.6047652202
3073	0.6047601435
3074	0.6047558186
3075	0.6047504
3076	0.6047457494
3077	0.6047432506
3078	0.6047368708
3079	0.6047331416
3080	0.6047287378
3081	0.6047220715
3082	0.6047188783
3083	0.6047115513
3084	0.6047075797
3085	0.6047036198
3086	0.6046993244
3087	0.6046958473
3088	0.6046912913
3089	0.6046843652
3090	0.6046815294
3091	0.6046745544
3092	0.6046679125
3093	0.6046639671
3094	0.6046602939
3095	0.6046533188
3096	0.6046482315
3097	0.604643847
3098	0.6046390296
3099	0.6046344563
3100	0.6046279472
3101	0.6046213771
3102	0.6046144024
3103	0.6046101072
3104	0.6046071886
3105	0.6046024887
3106	0.6045992887
3107	0.6045927866
3108	0.6045862357
3109	0.604580999
3110	0.6045750936
3111	0.6045706859
3112	0.604562784
3113	0.6045595321
3114	0.6045563746
3115	0.6045519764
3116	0.6045466226
3117	0.6045373907
3118	0.6045344252
3119	0.6045261261
3120	0.6045200183
3121	0.6045158404
3122	0.6045076238
3123	0.6045019426
3124	0.604496187
3125	0.6044911683
3126	0.6044865988
3127	0.6044795546
3128	0.6044759758
3129	0.6044701422
3130	0.604464625
3131	0.6044602935
3132	0.6044559179
3133	0.604447532
3134	0.6044451067
3135	0.6044389166
3136	0.6044341363
3137	0.6044288879
3138	0.6044223259
3139	0.6044162395
3140	0.60441185
3141	0.6044077022
3142	0.6044031125
3143	0.6043960648
3144	0.6043903736
3145	0.6043875659
3146	0.6043851272
3147	0.6043770039
3148	0.6043722049
3149	0.6043654892
3150	0.6043580328
3151	0.6043469062
3152	0.6043424321
3153	0.6043351554
3154	0.6043278028
3155	0.6043194299
3156	0.6043123547
3157	0.6043038705
3158	0.6042979067
3159	0.6042900298
3160	0.6042858597
3161	0.6042784045
3162	0.604270186
3163	0.6042636627
3164	0.6042603125
3165	0.6042520179
3166	0.6042443149
3167	0.6042358053
3168	0.6042297728
3169	0.6042233174
3170	0.6042190794
3171	0.6042141688
3172	0.6042069123
3173	0.6042004512
3174	0.6041934545
3175	0.6041859402
3176	0.6041778581
3177	0.6041719405
3178	0.6041643716
3179	0.6041568178
3180	0.6041480554
3181	0.6041379386
3182	0.6041328008
3183	0.6041283569
3184	0.6041234668
3185	0.6041154511
3186	0.6041091414
3187	0.6041037945
3188	0.6040982691
3189	0.6040944907
3190	0.6040884368
3191	0.6040837516
3192	0.6040765796
3193	0.6040724688
3194	0.6040632073
3195	0.6040581718
3196	0.6040511491
3197	0.604042964
3198	0.6040372817
3199	0.6040321479
3200	0.6040227491
3201	0.6040164045
3202	0.6040074119
3203	0.6040013156
3204	0.6039945611
3205	0.6039867671
3206	0.6039803563
3207	0.6039743319
3208	0.6039662026
3209	0.6039583171
3210	0.6039510267
3211	0.6039450597
3212	0.6039385802
3213	0.603930862
3214	0.6039250545
3215	0.603919961
3216	0.6039108542
3217	0.6038986606
3218	0.6038914927
3219	0.6038850133
3220	0.6038786633
3221	0.603872879
3222	0.6038624928
3223	0.6038545
3224	0.6038446799
3225	0.6038376951
3226	0.6038308667
3227	0.603820517
3228	0.6038162221
3229	0.603807907
3230	0.6038027111
3231	0.6037938177
3232	0.6037906505
3233	0.6037813748
3234	0.6037751233
3235	0.6037697758
3236	0.6037624246
3237	0.6037582403
3238	0.6037493791
3239	0.6037403949
3240	0.6037333653
3241	0.6037287389
3242	0.603721993
3243	0.6037159762
3244	0.6037129989
3245	0.6037080172
3246	0.6036986934
3247	0.6036885984
3248	0.6036797708
3249	0.6036771316
3250	0.6036682195
3251	0.6036598236
3252	0.6036523922
3253	0.603644454
3254	0.6036361182
3255	0.6036284644
3256	0.6036218237
3257	0.6036100373
3258	0.603598378
3259	0.6035910411
3260	0.6035845055
3261	0.6035762962
3262	0.6035687658
3263	0.6035633139
3264	0.6035551174
3265	0.6035490861
3266	0.6035401106
3267	0.603534334
3268	0.6035274561
3269	0.6035222914
3270	0.6035138855
3271	0.6035071771
3272	0.6035004411
3273	0.6034926252
3274	0.6034850865
3275	0.6034786354
3276	0.6034710275
3277	0.6034598319
3278	0.6034467561
3279	0.6034394713
3280	0.6034309317
3281	0.6034231665
3282	0.6034184026
3283	0.6034085331
3284	0.6034004231
3285	0.603394919
3286	0.6033870065
3287	0.6033769755
3288	0.6033724334
3289	0.6033689672
3290	0.6033590874
3291	0.603353243
3292	0.6033446073
3293	0.6033354427
3294	0.6033280319
3295	0.6033227477
3296	0.6033169443
3297	0.6033090154
3298	0.6033012204
3299	0.6032917661
3300	0.6032809929
3301	0.6032710229
3302	0.6032632245
3303	0.6032585868
3304	0.603245243
3305	0.6032331961
3306	0.6032231996
3307	0.6032159729
3308	0.6032044367
3309	0.6031983506
3310	0.6031945613
3311	0.6031823531
3312	0.6031779631
3313	0.6031681604
3314	0.6031574288
3315	0.6031504965
3316	0.6031455938
3317	0.6031362129
3318	0.6031282263
3319	0.6031189805
3320	0.6031088324
3321	0.6031003733
3322	0.6030894352
3323	0.6030785465
3324	0.6030729001
3325	0.6030690127
3326	0.6030579173
3327	0.6030511573
3328	0.6030430307
3329	0.6030389061
3330	0.6030277377
3331	0.6030204833
3332	0.6030097366
3333	0.6030039669
3334	0.6029982148
3335	0.6029928968
3336	0.6029844924
3337	0.6029753832
3338	0.6029673418
3339	0.6029585998
3340	0.6029499793
3341	0.6029400067
3342	0.6029280696
3343	0.6029174669
3344	0.6029057444
3345	0.6029005475
3346	0.6028909328
3347	0.6028817384
3348	0.6028743747
3349	0.6028668551
3350	0.6028497068
3351	0.6028384381
3352	0.6028248074
3353	0.6028168936
3354	0.6028116305
3355	0.6027982875
3356	0.6027919173
3357	0.6027774791
3358	0.6027600508
3359	0.6027533596
3360	0.602745881
3361	0.6027358607
3362	0.6027280714
3363	0.6027200958
3364	0.6027139872
3365	0.6027091573
3366	0.6027059227
3367	0.6026987801
3368	0.6026885
3369	0.6026806441
3370	0.6026714693
3371	0.6026617855
3372	0.6026507733
3373	0.6026442557
3374	0.6026318642
3375	0.6026234353
3376	0.6026104454
3377	0.6026009042
3378	0.6025903044
3379	0.6025850382
3380	0.6025794495
3381	0.6025724118
3382	0.6025622433
3383	0.602547545
3384	0.6025347927
3385	0.6025277854
3386	0.602518799
3387	0.6025058899
3388	0.602498311
3389	0.6024845056
3390	0.602481772
3391	0.6024724139
3392	0.6024628618
3393	0.6024549263
3394	0.6024453778
3395	0.6024380975
3396	0.602425692
3397	0.6024199304
3398	0.6024062466
3399	0.6023964469
3400	0.602388514
3401	0.6023770324
3402	0.6023678557
3403	0.6023584267
3404	0.6023497237
3405	0.6023376448
3406	0.6023305779
3407	0.6023178692
3408	0.6023142773
3409	0.6023034512
3410	0.6022997352
3411	0.602294262
3412	0.6022832056
3413	0.6022751284
3414	0.6022612854
3415	0.6022565525
3416	0.6022485059
3417	0.6022343426
3418	0.6022201172
3419	0.602211658
3420	0.6022037836
3421	0.6021946479
3422	0.6021906787
3423	0.6021843592
3424	0.6021726517
3425	0.6021637842
3426	0.6021504936
3427	0.6021342933
3428	0.6021236509
3429	0.6021151394
3430	0.6021052608
3431	0.6020995719
3432	0.6020922074
3433	0.6020813335
3434	0.6020725591
3435	0.6020627265
3436	0.6020564856
3437	0.6020506351
3438	0.6020376733
3439	0.6020277493
3440	0.6020143312
3441	0.602005288
3442	0.601997929
3443	0.6019808623
3444	0.601971626
3445	0.6019559861
3446	0.6019473468
3447	0.6019418577
3448	0.6019302202
3449	0.6019217612
3450	0.6019091012
3451	0.6019001628
3452	0.6018935539
3453	0.6018866383
3454	0.6018799164
3455	0.601869747
3456	0.6018612401
3457	0.60184352
3458	0.6018325433
3459	0.6018213176
3460	0.601810686
3461	0.601800221
3462	0.6017899564
3463	0.6017785905
3464	0.6017697648
3465	0.6017570004
3466	0.6017422566
3467	0.6017326796
3468	0.6017168945
3469	0.6017069184
3470	0.6016904136
3471	0.6016757973
3472	0.6016623133
3473	0.6016465404
3474	0.6016375277
3475	0.6016261279
3476	0.6016207481
3477	0.6016141246
3478	0.6016018226
3479	0.6015896714
3480	0.6015833924
3481	0.6015745304
3482	0.6015623575
3483	0.6015540417
3484	0.6015404076
3485	0.6015266607
3486	0.6015150237
3487	0.6015047509
3488	0.6014934985
3489	0.6014867779
3490	0.6014764677
3491	0.6014626533
3492	0.6014511984
3493	0.6014338616
3494	0.6014260497
3495	0.6014157214
3496	0.6014045791
3497	0.6013951637
3498	0.601381231
3499	0.6013683406
3500	0.6013606618
3501	0.6013397542
3502	0.6013228045
3503	0.6013124112
3504	0.6013042582
3505	0.6012942365
3506	0.6012822915
3507	0.6012672427
3508	0.6012588575
3509	0.6012405841
3510	0.6012321824
3511	0.6012179729
3512	0.6012075659
3513	0.6011951522
3514	0.6011858226
3515	0.6011764203
3516	0.6011674689
3517	0.6011520278
3518	0.601148405
3519	0.6011348349
3520	0.6011192955
3521	0.6011094444
3522	0.6010989218
3523	0.6010850819
3524	0.6010739602
3525	0.6010657068
3526	0.6010516416
3527	0.6010433893
3528	0.6010351497
3529	0.6010196618
3530	0.6010075098
3531	0.6009970565
3532	0.6009808739
3533	0.6009738466
3534	0.6009640637
3535	0.6009564745
3536	0.6009469355
3537	0.6009388187
3538	0.6009284879
3539	0.6009200845
3540	0.6009132528
3541	0.6009022478
3542	0.6008892717
3543	0.6008786613
3544	0.600866922
3545	0.6008627691
3546	0.6008513051
3547	0.6008368839
3548	0.6008292542
3549	0.6008142177
3550	0.6008009373
3551	0.6007872272
3552	0.600772973
3553	0.6007629043
3554	0.6007527001
3555	0.6007427873
3556	0.6007363636
3557	0.6007265885
3558	0.6007134541
3559	0.6007008171
3560	0.6006926268
3561	0.6006860028
3562	0.6006821929
3563	0.6006664336
3564	0.6006582596
3565	0.6006494027
3566	0.6006424605
3567	0.6006284558
3568	0.6006240378
3569	0.6006103798
3570	0.6006020907
3571	0.6005927261
3572	0.6005791266
3573	0.6005714164
3574	0.6005635455
3575	0.6005582002
3576	0.6005448034
3577	0.6005388039
3578	0.6005218635
3579	0.6005127615
3580	0.600498669
3581	0.6004888361
3582	0.6004746318
3583	0.6004651605
3584	0.6004512148
3585	0.6004405017
3586	0.6004281124
3587	0.6004209227
3588	0.6004133167
3589	0.6003983404
3590	0.6003938208
3591	0.6003809679
3592	0.6003643058
3593	0.6003512768
3594	0.6003379
3595	0.6003308942
3596	0.6003230823
3597	0.6003137432
3598	0.6003045614
3599	0.600289605
3600	0.6002768323
3601	0.6002721609
3602	0.6002631479
3603	0.6002518321
3604	0.6002412462
3605	0.6002337186
3606	0.6002146274
3607	0.600202107
3608	0.6001907605
3609	0.6001778353
3610	0.6001693166
3611	0.6001587204
3612	0.6001414554
3613	0.600133063
3614	0.6001228541
3615	0.6001072465
3616	0.6000924786
3617	0.6000818769
3618	0.6000733777
3619	0.6000665747
3620	0.6000541243
3621	0.6000433154
3622	0.6000290546
3623	0.6000177351
3624	0.6000087078
3625	0.599998126
3626	0.5999866058
3627	0.5999644815
3628	0.5999498025
3629	0.5999414614
3630	0.5999294167
3631	0.5999159251
3632	0.5999061042
3633	0.5998910051
3634	0.5998776888
3635	0.5998693305
3636	0.5998622478
3637	0.5998496888
3638	0.5998355829
3639	0.5998253742
3640	0.5998193336
3641	0.5998117812
3642	0.5998040583
3643	0.5997935403
3644	0.5997848116
3645	0.5997766334
3646	0.5997681497
3647	0.5997599897
3648	0.5997507905
3649	0.5997417279
3650	0.5997284933
3651	0.5997247498
3652	0.5997157543
3653	0.5997117696
3654	0.5997042164
3655	0.599688152
3656	0.5996806778
3657	0.5996748916
3658	0.5996630663
3659	0.5996503667
3660	0.5996413426
3661	0.5996312507
3662	0.5996231454
3663	0.5996140747
3664	0.5995971499
3665	0.5995917419
3666	0.5995807471
3667	0.5995711728
3668	0.5995542791
3669	0.5995433974
3670	0.5995308726
3671	0.5995213259
3672	0.5995018231
3673	0.5994980766
3674	0.5994857684
3675	0.599471569
3676	0.5994587202
3677	0.5994465009
3678	0.5994390151
3679	0.5994229452
3680	0.5993990703
3681	0.5993898675
3682	0.5993787423
3683	0.5993664992
3684	0.5993605231
3685	0.5993560882
3686	0.5993495838
3687	0.5993372404
3688	0.5993234037
3689	0.5993151211
3690	0.5993102064
3691	0.5993025386
3692	0.5992949068
3693	0.5992862259
3694	0.5992671053
3695	0.5992575954
3696	0.5992394866
3697	0.5992314723
3698	0.5992224294
3699	0.5992102035
3700	0.5991980522
3701	0.5991878187
3702	0.5991777504
3703	0.5991627023
3704	0.5991565548
3705	0.5991459069
3706	0.5991359867
3707	0.5991205101
3708	0.5991130229
3709	0.5991057919
3710	0.5990956701
3711	0.5990869841
3712	0.5990782327
3713	0.5990654488
3714	0.5990523497
3715	0.5990434949
3716	0.5990384447
3717	0.5990216549
3718	0.599016039
3719	0.5990043781
3720	0.5990022893
3721	0.5989942358
3722	0.598981974
3723	0.5989708306
3724	0.5989617719
3725	0.598954238
3726	0.5989390699
3727	0.5989216513
3728	0.5989112819
3729	0.5988993643
3730	0.5988874423
3731	0.598876465
3732	0.5988687618
3733	0.5988614668
3734	0.5988484931
3735	0.5988402528
3736	0.5988245468
3737	0.5988176514
3738	0.5988071311
3739	0.5987886286
3740	0.5987808296
3741	0.5987690757
3742	0.598754617
3743	0.5987457275
3744	0.5987294604
3745	0.5987151481
3746	0.5987113943
3747	0.5987024564
3748	0.5986953687
3749	0.59868597
3750	0.5986820736
3751	0.5986783316
3752	0.5986589062
3753	0.5986510245
3754	0.5986354962
3755	0.5986270973
3756	0.5986234027
3757	0.5986155617
3758	0.5986000563
3759	0.5985913454
3760	0.5985763548
3761	0.5985606647
3762	0.5985483757
3763	0.5985341081
3764	0.5985240536
3765	0.598514946
3766	0.5985053735
3767	0.5984897181
3768	0.598480243
3769	0.5984719293
3770	0.5984648303
3771	0.5984464135
3772	0.5984371138
3773	0.598428299
3774	0.5984129261
3775	0.5984073884
3776	0.5983832457
3777	0.5983771987
3778	0.5983673198
3779	0.5983578487
3780	0.5983520963
3781	0.5983360028
3782	0.5983231114
3783	0.5983162787
3784	0.5983101533
3785	0.5982934388
3786	0.5982899074
3787	0.5982832433
3788	0.5982716197
3789	0.5982551902
3790	0.5982488486
3791	0.5982430013
3792	0.598227765
3793	0.5982160184
3794	0.5982089986
3795	0.5982015725
3796	0.5981946173
3797	0.5981838914
3798	0.5981717369
3799	0.598155949
3800	0.5981466741
3801	0.5981351091
3802	0.5981271537
3803	0.5981088794
3804	0.5980974808
3805	0.5980897809
3806	0.598080382
3807	0.5980688367
3808	0.5980648039
3809	0.5980552335
3810	0.5980490707
3811	0.598033434
3812	0.5980216407
3813	0.5980082592
3814	0.5979958282
3815	0.5979888603
3816	0.5979760933
3817	0.5979613611
3818	0.5979473577
3819	0.5979389204
3820	0.5979275042
3821	0.5979150881
3822	0.5979108594
3823	0.5979010155
3824	0.5978909358
3825	0.5978832086
3826	0.597876669
3827	0.5978693937
3828	0.5978562421
3829	0.5978431565
3830	0.5978336008
3831	0.5978180278
3832	0.5978006322
3833	0.5977911019
3834	0.5977780549
3835	0.5977657054
3836	0.5977587568
3837	0.5977503116
3838	0.5977444942
3839	0.5977295374
3840	0.5977189666
3841	0.5977117435
3842	0.5976990195
3843	0.5976895952
3844	0.5976772001
3845	0.5976646607
3846	0.5976582139
3847	0.5976408677
3848	0.597632316
3849	0.5976248796
3850	0.5976193583
3851	0.59760946
3852	0.5975941418
3853	0.5975729712
3854	0.5975653418
3855	0.5975505917
3856	0.5975375474
3857	0.5975233716
3858	0.5975180204
3859	0.5975137782
3860	0.5974985519
3861	0.5974797659
3862	0.5974694314
3863	0.5974619987
3864	0.5974529522
3865	0.5974421466
3866	0.5974294955
3867	0.5974119787
3868	0.5973965239
3869	0.5973876011
3870	0.5973759222
3871	0.5973697732
3872	0.597362513
3873	0.5973507737
3874	0.597341859
3875	0.5973345764
3876	0.5973291492
3877	0.5973229292
3878	0.5973140304
3879	0.5973051026
3880	0.5972996826
3881	0.5972884922
3882	0.5972725602
3883	0.597264324
3884	0.5972490344
3885	0.5972438707
3886	0.5972392097
3887	0.5972371107
3888	0.597228043
3889	0.5972152347
3890	0.5972056105
3891	0.5971923936
3892	0.5971832883
3893	0.5971771922
3894	0.597165199
3895	0.5971535525
3896	0.5971434127
3897	0.5971375555
3898	0.5971253705
3899	0.5971156261
3900	0.597101341
3901	0.5970870258
3902	0.5970745254
3903	0.5970687719
3904	0.597059145
3905	0.5970428418
3906	0.5970386688
3907	0.5970313028
3908	0.5970257374
3909	0.5970171427
3910	0.5970007439
3911	0.5969856146
3912	0.5969717447
3913	0.5969619799
3914	0.5969542118
3915	0.5969401816
3916	0.5969317288
3917	0.5969157534
3918	0.5969051268
3919	0.5968950305
3920	0.5968860867
3921	0.5968815382
3922	0.5968731993
3923	0.5968667411
3924	0.5968569837
3925	0.5968417581
3926	0.5968342911
3927	0.5968256478
3928	0.5968174237
3929	0.5968031967
3930	0.5967917426
3931	0.5967805168
3932	0.5967645928
3933	0.5967520308
3934	0.5967447699
3935	0.5967341239
3936	0.5967179988
3937	0.5967068673
3938	0.5966912245
3939	0.596677961
3940	0.5966687973
3941	0.5966653957
3942	0.5966553891
3943	0.596647294
3944	0.5966360966
3945	0.5966244467
3946	0.5966108509
3947	0.5966021536
3948	0.5965905955
3949	0.5965845408
3950	0.5965784477
3951	0.5965703155
3952	0.596561257
3953	0.5965446232
3954	0.5965370197
3955	0.5965306602
3956	0.5965257059
3957	0.5965125286
3958	0.5964979037
3959	0.5964875367
3960	0.5964811919
3961	0.596473932
3962	0.5964647057
3963	0.5964598681
3964	0.5964531547
3965	0.5964424082
3966	0.5964246842
3967	0.5964186109
3968	0.5964082336
3969	0.5963990736
3970	0.5963884147
3971	0.596376009
3972	0.5963658081
3973	0.5963534436
3974	0.5963469279
3975	0.596327742
3976	0.5963152353
3977	0.5963123272
3978	0.5963043269
3979	0.5962883491
3980	0.5962791184
3981	0.596266015
3982	0.5962519187
3983	0.5962353986
3984	0.5962290689
3985	0.5962191506
3986	0.5962004044
3987	0.5961944054
3988	0.5961792372
3989	0.5961690152
3990	0.5961549411
3991	0.596140425
3992	0.5961247773
3993	0.596111108
3994	0.5961075699
3995	0.596090863
3996	0.5960847309
3997	0.5960749065
3998	0.5960715486
3999	0.5960648447
4000	0.5960464153
4001	0.5960340925
4002	0.5960261887
4003	0.5960138027
4004	0.5959980486
4005	0.5959860453
4006	0.5959768531
4007	0.5959711546
4008	0.5959608987
4009	0.5959495602
4010	0.5959297862
4011	0.595915709
4012	0.5959075738
4013	0.595896788
4014	0.5958883332
4015	0.5958722119
4016	0.5958590887
4017	0.5958476195
4018	0.5958353342
4019	0.5958248838
4020	0.5958141811
4021	0.5957995308
4022	0.595790043
4023	0.5957792543
4024	0.5957727413
4025	0.5957595271
4026	0.59574903
4027	0.5957379837
4028	0.5957214529
4029	0.5957095396
4030	0.5956964298
4031	0.5956781706
4032	0.5956612587
4033	0.5956537628
4034	0.5956385923
4035	0.5956319037
4036	0.5956214869
4037	0.5956077016
4038	0.5955986877
4039	0.5955864555
4040	0.5955745816
4041	0.5955645727
4042	0.5955506805
4043	0.5955307669
4044	0.5955257492
4045	0.5955196921
4046	0.5955110253
4047	0.5954989735
4048	0.5954878826
4049	0.5954780166
4050	0.5954653779
4051	0.5954565886
4052	0.5954404766
4053	0.5954305252
4054	0.5954195946
4055	0.5954116315
4056	0.5953965081
4057	0.5953884632
4058	0.5953816028
4059	0.5953690816
4060	0.5953563347
4061	0.595349924
4062	0.5953448041
4063	0.5953302526
4064	0.5953244987
4065	0.5953130449
4066	0.5952954627
4067	0.5952771384
4068	0.5952618709
4069	0.5952467499
4070	0.5952372067
4071	0.5952232026
4072	0.5952110089
4073	0.5952004998
4074	0.5951893672
4075	0.5951752792
4076	0.5951630534
4077	0.5951520256
4078	0.5951405885
4079	0.5951243774
4080	0.5951164178
4081	0.5951085649
4082	0.5950946807
4083	0.5950799794
4084	0.5950592336
4085	0.595052293
4086	0.5950438207
4087	0.5950367527
4088	0.5950270284
4089	0.5950121227
4090	0.5950043295
4091	0.5949880466
4092	0.5949796629
4093	0.5949644975
4094	0.5949483394
4095	0.5949413313
4096	0.5949343472
4097	0.5949292699
4098	0.5949204123
4099	0.5949108812
4100	0.5948998576
4101	0.5948951364
4102	0.5948907051
4103	0.5948779949
4104	0.594866197
4105	0.5948571874
4106	0.5948478308
4107	0.5948356075
4108	0.5948293562
4109	0.5948129282
4110	0.5947997862
4111	0.5947846244
4112	0.5947772776
4113	0.5947716158
4114	0.5947592506
4115	0.5947485792
4116	0.5947387113
4117	0.5947192637
4118	0.5947064576
4119	0.5946914116
4120	0.594672874
4121	0.5946629419
4122	0.5946524547
4123	0.5946446656
4124	0.5946363565
4125	0.5946262403
4126	0.5946071781
4127	0.5945892628
4128	0.5945673767
4129	0.5945545784
4130	0.594540019
4131	0.5945248313
4132	0.5945161097
4133	0.5944992082
4134	0.5944800245
4135	0.5944724925
4136	0.5944578763
4137	0.5944430364
4138	0.5944319026
4139	0.5944178199
4140	0.594405613
4141	0.5943932814
4142	0.5943792426
4143	0.5943533939
4144	0.5943415033
4145	0.5943350838
4146	0.5943232701
4147	0.5943029191
4148	0.5942950744
4149	0.5942768691
4150	0.5942609323
4151	0.5942532623
4152	0.594248394
4153	0.594243895
4154	0.5942310656
4155	0.5942226557
4156	0.5942134671
4157	0.5942057575
4158	0.5941951328
4159	0.5941870112
4160	0.5941740335
4161	0.59416564
4162	0.5941496886
4163	0.5941358981
4164	0.5941294028
4165	0.5941203053
4166	0.5941080491
4167	0.5940928863
4168	0.5940873038
4169	0.5940744417
4170	0.5940602288
4171	0.5940492849
4172	0.5940370874
4173	0.594024842
4174	0.594012652
4175	0.5940071722
4176	0.593993518
4177	0.5939833648
4178	0.5939690601
4179	0.5939605551
4180	0.5939454756
4181	0.5939277527
4182	0.5939173872
4183	0.5939046156
4184	0.5938965742
4185	0.5938771215
4186	0.5938495525
4187	0.5938384508
4188	0.5938193378
4189	0.5938061999
4190	0.5937939062
4191	0.5937826169
4192	0.5937756458
4193	0.5937607226
4194	0.5937505088
4195	0.5937334646
4196	0.5937238375
4197	0.593717364
4198	0.5937025403
4199	0.5936831659
4200	0.5936745985
4201	0.5936613085
4202	0.5936415374
4203	0.5936287559
4204	0.593613249
4205	0.5936082113
4206	0.5935955816
4207	0.5935822811
4208	0.5935702376
4209	0.5935576256
4210	0.5935504199
4211	0.5935410714
4212	0.5935263396
4213	0.5935189043
4214	0.5934957663
4215	0.5934856448
4216	0.5934732956
4217	0.5934553688
4218	0.5934433606
4219	0.5934322007
4220	0.5934230003
4221	0.5934152989
4222	0.5934021967
4223	0.5933911191
4224	0.5933660742
4225	0.5933602904
4226	0.5933461928
4227	0.5933326335
4228	0.5933239245
4229	0.5933151487
4230	0.5933088639
4231	0.5932987791
4232	0.5932955602
4233	0.5932767269
4234	0.5932678039
4235	0.5932568271
4236	0.593251023
4237	0.5932402788
4238	0.5932335507
4239	0.5932263948
4240	0.5932188564
4241	0.5932059925
4242	0.5931924978
4243	0.5931774671
4244	0.5931622942
4245	0.593155282
4246	0.5931412469
4247	0.5931293283
4248	0.5931179763
4249	0.5931020931
4250	0.5930927633
4251	0.5930857735
4252	0.5930633541
4253	0.5930525824
4254	0.5930424139
4255	0.5930356712
4256	0.5930321206
4257	0.5930193549
4258	0.5930107705
4259	0.5930053853
4260	0.5929934623
4261	0.5929764499
4262	0.5929683185
4263	0.5929545679
4264	0.5929459642
4265	0.5929334783
4266	0.5929220273
4267	0.592908016
4268	0.5928975431
4269	0.5928819136
4270	0.5928650465
4271	0.5928564
4272	0.5928484865
4273	0.5928315436
4274	0.5928205776
4275	0.5928034155
4276	0.5927937748
4277	0.5927827744
4278	0.5927747046
4279	0.5927600146
4280	0.5927544964
4281	0.5927492674
4282	0.5927357122
4283	0.5927210461
4284	0.5927101148
4285	0.5926990074
4286	0.5926916835
4287	0.5926742565
4288	0.5926653835
4289	0.5926550114
4290	0.5926430613
4291	0.5926352083
4292	0.5926229999
4293	0.5926033303
4294	0.5925888696
4295	0.5925822357
4296	0.5925780897
4297	0.5925626629
4298	0.5925503343
4299	0.5925439756
4300	0.5925342444
4301	0.5925257287
4302	0.5925083373
4303	0.5924980343
4304	0.592496359
4305	0.5924817434
4306	0.5924709682
4307	0.5924519368
4308	0.5924394027
4309	0.5924261649
4310	0.5924163561
4311	0.5924132825
4312	0.5924034762
4313	0.5923967583
4314	0.5923796612
4315	0.5923629306
4316	0.5923547117
4317	0.5923356147
4318	0.5923130017
4319	0.59230972
4320	0.5922982365
4321	0.592289785
4322	0.592279591
4323	0.5922702608
4324	0.5922643585
4325	0.5922524214
4326	0.5922419301
4327	0.5922337462
4328	0.5922290424
4329	0.5922169246
4330	0.5922035005
4331	0.5921899709
4332	0.5921744763
4333	0.5921720841
4334	0.59216545
4335	0.5921554315
